,aX,aY,aZ,gX,gY,gZ,mX,mY,mZ,a,g,m,isRoll,isPick,isDrop,isNone,isRoll_p,isGrasp_p,isDrop_p,isNone_p
10,0.4037358809807905,-0.3614922822240655,-0.07970178984178983,-0.09467202193179435,-0.2115190045684028,0.30432147477801147,0.5357545932668779,0.7560690868129726,-0.30915822006773774,0.5477515010794758,0.3825109685366156,0.9768583588405019,0,0,0,1,0.99987435,0.00012562108,0.0,6.3989375e-24
11,0.41919814416592205,-0.3725972823195306,-0.09842865546462433,-0.03671591854403654,-0.1529397172732498,0.37681853600499166,0.5353058875773746,0.7556203811234693,-0.3064659859307183,0.5694242873021331,0.40832686034372556,0.9754157853047424,0,0,0,1,0.99997866,2.131698e-05,0.0,8.75369e-26
12,0.38979888286901204,-0.38130734865946764,-0.09124385419804029,-0.002544667621863918,-0.1228710937414292,0.37588376014389874,0.5397929444724071,0.7533768526759531,-0.3118504542047572,0.5528687948355152,0.3954647672734369,0.9778567436573657,0,0,0,1,0.99999774,2.292187e-06,0.0,4.9266586e-27
13,0.3643198204009831,-0.36802594693886725,-0.10713872180456141,0.026277588095166175,-0.11908005830477479,0.41005501106607134,0.5397929444724071,0.7533768526759531,-0.3118504542047572,0.5288201348729556,0.42780332401051074,0.9778567436573657,0,0,0,1,0.99999976,1.8107127e-07,0.0,2.2045024e-27
14,0.32468968753017874,-0.3425468844708383,-0.11302124996758087,-0.008568778726684621,-0.1285836128925523,0.41800060588536075,0.5411390615409168,0.7556203811234693,-0.31095304282575076,0.48532006377932474,0.4374147642482685,0.9800435904056354,0,0,0,1,1.0,2.3289216e-08,0.0,3.237108e-27
15,0.30094996242649974,-0.31249202678275023,-0.1334919127941611,-0.058267695341455435,-0.15517279294141606,0.4030961241001578,0.5393442387829039,0.7574152038814823,-0.30915822006773774,0.45391875649452124,0.4358442442600588,0.9798718303547506,0,0,0,1,1.0,9.7425215e-09,0.0,2.1770086e-27
16,0.29050055872221275,-0.32033242444051235,-0.14242051126449085,-0.073483769080356,-0.19791282259027332,0.349294580095035,0.5393442387829039,0.7574152038814823,-0.30915822006773774,0.455287863859303,0.4081372971987865,0.9798718303547506,0,0,0,1,1.0,2.0641526e-08,0.0,5.5849243e-28
17,0.2759079642192562,-0.313366155304321,-0.14829857958811454,-0.058579287295153055,-0.23052611374395782,0.20648160131695792,0.5317162420613487,0.7560690868129726,-0.30467116317270526,0.4430756376777934,0.31497376669691124,0.9732353999184016,0,0,0,1,0.9999999,1.211603e-07,0.0,2.6703869e-30
18,0.2798281630481373,-0.31706782200280936,-0.14612217796297922,-0.02534281223407331,-0.2507795907343033,0.14535764639994095,0.5317162420613487,0.7596587323289985,-0.30467116317270526,0.4474231725643842,0.29096650430899607,0.976026674469168,0,0,0,1,0.9999988,1.2182111e-06,0.0,1.7370464e-33
19,0.3098785608968296,-0.27133662883859283,-0.09973538840758468,-0.11591220677551563,-0.2507795907343033,0.07156228536588732,0.5317162420613487,0.7596587323289985,-0.30467116317270526,0.4237870176866157,0.285389564425582,0.976026674469168,0,0,0,1,0.99994385,5.6090477e-05,0.0,2.9415438e-38
20,0.32730315341609945,-0.29289549247774077,-0.14002111766956707,-0.10292920870478135,-0.30842410216836347,0.09976135717552219,0.5344084761983682,0.7533768526759531,-0.3019789290356858,0.4610000404288901,0.3401061263498777,0.9717820616340138,0,0,0,1,0.99944013,0.0005598734,0.0,0.0
21,0.31510549266867094,-0.31423582398649597,-0.10757578606534679,-0.15008345769768824,-0.30239999106354276,0.10038454108291742,0.5366520046458844,0.7627996721555212,-0.3064659859307183,0.45782985323717945,0.3522042801314593,0.9817230335809238,0,0,0,1,0.996572,0.0034280398,0.0,0.0
22,0.31510549266867094,-0.31968128788873,-0.10496232017942608,-0.16467634752919358,-0.2809001462584068,0.13330942419029956,0.5379981217143941,0.7610048493975083,-0.30377375179369875,0.46098230543154894,0.35184455968459355,0.9802289794431335,0,0,0,1,0.96941054,0.030589487,0.0,0.0
23,0.3046560889643839,-0.3159796211902417,-0.10888251900830713,-0.18617619233432953,-0.279913438405031,0.12827202093885465,0.5379981217143941,0.7610048493975083,-0.30377375179369875,0.45223208269769233,0.35981497877517404,0.9802289794431335,0,0,0,1,0.59033465,0.4096654,0.0,0.0
24,0.27873996223556957,-0.30378196044281314,-0.11563471585350156,-0.2115190045684028,-0.2941947362828387,0.15387449313434265,0.5366520046458844,0.7578639095709855,-0.29883798920916305,0.4281948546414558,0.3936599951549009,0.9755292016505068,0,0,0,1,0.063584715,0.93641526,0.0,0.0
25,0.25565583352306864,-0.3013870266872851,-0.1254329830060063,-0.23592704094138328,-0.30432147477801147,0.15735393661729943,0.5375494160248908,0.7578639095709855,-0.30422245748320204,0.4146413851905446,0.41597282366646,0.9776852172325765,0,0,0,1,0.0066559264,0.99334407,0.0,0.0
26,0.25761816285720707,-0.30617689419834115,-0.13087844690824038,-0.2422627439999016,-0.30935887802945633,0.19983430630474197,0.5375494160248908,0.7578639095709855,-0.30422245748320204,0.42099949671203,0.44082638589953554,0.9776852172325765,0,0,0,1,0.0018765043,0.99812347,0.0,0.0
27,0.27329449833333547,-0.3264290248945287,-0.1365379831014714,-0.2745644431998885,-0.2837044738416854,0.23717340875617376,0.5388955330934007,0.765940611982044,-0.3064659859307183,0.4470888188508674,0.4605703939466678,0.9853906925638126,0,0,0,1,0.0012436013,0.9987564,0.0,0.0
28,0.30269375963024553,-0.3486434849248547,-0.12151278417712526,-0.2941947362828387,-0.26345099685133994,0.2435091118146921,0.5424851786094266,0.7645944949135343,-0.3001841062776728,0.47743182587034816,0.4639543707443469,0.9843807233625941,0,0,0,1,0.00030024746,0.99969983,0.0,0.0
29,0.315761089059849,-0.3584417520773594,-0.11105892063344247,-0.32457495176835693,-0.2856259575561541,0.21406367219026676,0.5424851786094266,0.7645944949135343,-0.3001841062776728,0.49042801595576585,0.48244620705723107,0.9843807233625941,0,0,0,1,2.9133298e-05,0.9999709,0.0,0.0
30,0.3040004925732058,-0.34210982021005293,-0.1204245833645576,-0.3698596490390781,-0.353397207485387,0.20487170955618692,0.5397929444724071,0.7650432006030375,-0.2974918721406533,0.47324149100139384,0.5510518704295027,0.9824301174676138,0,0,0,1,6.89131e-06,0.9999931,0.0,0.0
31,0.2743826991459032,-0.3584417520773594,-0.11889931829120458,-0.39961668061720107,-0.3891783501683307,0.24444388767578495,0.5366520046458844,0.765940611982044,-0.29973540058816955,0.46680124565044745,0.6090206021198239,0.9820904771743725,0,0,0,1,4.4817407e-06,0.99999547,0.0,0.0
32,0.26088276529491006,-0.35060135441959733,-0.13458011360672875,-0.3964488290879419,-0.388866758214633,0.2837044738416854,0.5371007103353876,0.7654919062925408,-0.2956970493826403,0.45726680832511035,0.6236002389068986,0.9807608153400452,0,0,0,1,5.7546845e-06,0.9999943,0.0,0.0
33,0.2591389680911643,-0.3540889488270888,-0.1493867804006822,-0.38980153407572593,-0.3638355379342574,0.3663802055561213,0.5460748241254526,0.771325080256083,-0.29345352093512406,0.4635174199669968,0.6469590324793559,0.9895731716264556,0,0,0,1,1.5245173e-05,0.99998474,0.0,0.0
34,0.2656726328059661,-0.35060135441959733,-0.17551697942049346,-0.34768468833426397,-0.3375579498390912,0.37588376014389874,0.5424851786094266,0.7735686087035993,-0.2992866948986663,0.4736132047895291,0.6132850994528423,0.991095901946588,0,0,0,1,3.7033045e-05,0.9999629,0.0,0.0
35,0.259357500221557,-0.3347064868130762,-0.17769784088502455,-0.3264964354828256,-0.29512951214393157,0.29227325256837006,0.5424851786094266,0.7735686087035993,-0.2992866948986663,0.4592072166566506,0.5283228234103055,0.991095901946588,0,0,0,1,2.0205567e-05,0.99997973,0.0,0.0
36,0.2604457010341247,-0.3303492237234098,-0.20230277483148276,-0.2615814451291542,-0.21531004000505724,0.19095393562435975,0.5375494160248908,0.7717737859455862,-0.2853768185240656,0.4667858025645717,0.3889044500911081,0.9828703270644549,0,0,0,1,7.499642e-06,0.9999925,0.0,0.0
37,0.24498789768838897,-0.3394963543241322,-0.2062229736603638,-0.1456692383536386,-0.09815146541475113,0.025654404187770933,0.5371007103353876,0.774914725772109,-0.2849281128345624,0.46669557466178796,0.17751446593558487,0.9849639764444662,0,0,0,1,2.246125e-06,0.99999774,0.0,0.0
38,0.2417188354112902,-0.34428622183518826,-0.1851011742820013,-0.07820958037810329,-0.014229365885524769,-0.09311406216330623,0.5402416501619104,0.7704276688770765,-0.2835819957660526,0.4595905162155682,0.12243137626694293,0.9827708693544166,0,0,0,1,3.8219764e-06,0.9999962,0.0,0.0
39,0.22299196978845567,-0.3161936934812386,-0.17791637301541724,-0.0031678515292591636,0.037702626397412335,-0.1820735649439775,0.5415877672304201,0.774914725772109,-0.28806905266108507,0.42586160447862675,0.1859631855301142,0.9883288527168607,0,0,0,1,0.00024279843,0.99975723,0.0,0.0
40,0.2600130966127351,-0.32860988635905986,-0.1493867804006822,-0.010126738495172736,-0.08646676715109028,-0.04434992140962828,0.5285753022348259,0.7717737859455862,-0.27550529335499413,0.444868157957962,0.09770347065581088,0.9751562919243487,0,0,0,1,0.34021968,0.6597803,0.0,0.0
41,0.2619709661074777,-0.3253408240819611,-0.1687692424146948,-0.03640432659033891,-0.12349427764882445,-0.039883770073295695,0.5415877672304201,0.7726711973245928,-0.28806905266108507,0.4505091521905115,0.1347843711884433,0.9865707616048647,0,0,0,1,0.99821657,0.0017833707,0.0,0.0
42,0.27503829553708126,-0.3253408240819611,-0.18444557789082322,-0.0459078811781164,-0.1051103523806647,-0.03385965896847499,0.5469722355044591,0.7794017826671414,-0.2871716412820786,0.4642336554564874,0.11959179002875577,0.9945417621175097,0,0,0,1,0.99999285,7.1178233e-06,0.0,0.0
43,0.2741686268549062,-0.31532402479906363,-0.19010957392345,-0.025031220280375688,-0.08615517519739266,-0.04242843769515962,0.5433825899884331,0.7753634314616121,-0.28851775835058835,0.4590635322269014,0.0992443879023915,0.9897957299475865,0,0,0,1,0.9999999,1.1277152e-07,0.0,0.0
44,0.27068103244741476,-0.30487016125538086,-0.1866264393553543,-0.01615084959999344,-0.04528469727072116,-0.05068562446814662,0.5456261184359493,0.7686328461190635,-0.28313329007654936,0.44837870653444595,0.06986119292527665,0.9842097201286387,0,0,0,1,1.0,8.515101e-09,0.0,0.0
45,0.2743826991459032,-0.29180729166517305,-0.19010957392345,-0.03578114268294366,-0.06112395491701697,-0.06398021449257851,0.5456261184359493,0.7686328461190635,-0.28313329007654936,0.44337231663042415,0.09544577454942316,0.9842097201286387,0,0,0,1,1.0,1.7752807e-09,0.0,0.0
46,0.29050055872221275,-0.29028202659182006,-0.18618937509456895,-0.07410695298775125,-0.08895950278067126,-0.06335703058518327,0.5469722355044591,0.7762608428406187,-0.28806905266108507,0.4509109810441667,0.1319838889614653,0.9923423309694722,0,0,0,1,1.0,4.371624e-10,0.0,0.0
47,0.3046560889643839,-0.29050055872221275,-0.1848826421516086,-0.10386398456587422,-0.12001483416586765,-0.056034619673289134,0.5424851786094266,0.774914725772109,-0.28806905266108507,0.45976896197151995,0.16831864516993433,0.9888209039742442,0,0,0,1,1.0,5.937017e-10,0.0,0.0
48,0.32272735819604037,-0.29572749049405417,-0.2014331061493078,-0.09913817326812693,-0.13107634852213326,-0.02373292047330226,0.5424851786094266,0.774914725772109,-0.28806905266108507,0.48185370445113235,0.1660501070657217,0.9888209039742442,0,0,0,1,1.0,9.144121e-09,0.0,0.0
49,0.34428622183518826,-0.29442075755109376,-0.2168953693344393,-0.1206380180732629,-0.10926491176329967,0.006958886965913573,0.5487670582624721,0.7776069599091284,-0.2853768185240656,0.502255100620089,0.16291340782487734,0.9936084725307076,0,0,0,1,0.9999999,1.7306621e-07,0.0,0.0
50,0.3336182860005085,-0.2835298297466256,-0.2306138353158251,-0.09690509759996065,-0.09025780258774468,0.04528469727072116,0.5442800013674396,0.7776069599091284,-0.2799923502500266,0.49484650773451283,0.13995632415585021,0.9896004346850129,0,0,0,1,0.9999987,1.2952314e-06,0.0,0.0
51,0.32969808717162746,-0.28745002857550667,-0.23584076708766646,-0.08677835910478791,-0.056034619673289134,0.06429180644627615,0.5447287070569429,0.774914725772109,-0.2849281128345624,0.49693985064869317,0.12167086168539896,0.989144188645966,0,0,0,1,0.9999962,3.7788327e-06,0.0,0.0
52,0.31968128788873,-0.27917702649635495,-0.2175465058862216,-0.07535332080254174,-0.03546955072924604,0.06205873077810984,0.5415877672304201,0.7820940168041609,-0.2817871730080396,0.47693020454234114,0.1038628810110382,0.9921654960572391,0,0,0,1,0.99999857,1.4719785e-06,0.0,0.0
53,0.3002988258747175,-0.27111809670820014,-0.22168523684549532,-0.07280865318067782,0.005712519151123082,0.056034619673289134,0.5460748241254526,0.7820940168041609,-0.28268458438704613,0.4613336658506337,0.09205222133657115,0.9948765444238193,0,0,0,1,0.99999976,2.4495975e-07,0.0,0.0
54,0.2776517614230019,-0.256962566466029,-0.20949203593746257,-0.07441854494144888,0.025031220280375688,0.0531783600977276,0.5460748241254526,0.774914725772109,-0.2804410559395299,0.4324432613913712,0.09482942478834837,0.9886039305432621,0,0,0,1,0.9999999,1.6634984e-07,0.0,0.0
55,0.26981136376523984,-0.256092897783854,-0.2190717709595746,-0.08646676715109028,0.04528469727072116,0.05634621162698676,0.5460748241254526,0.774914725772109,-0.2804410559395299,0.4317107655950341,0.11270359886291682,0.9886039305432621,0,0,0,1,0.9999994,5.86074e-07,0.0,0.0
56,0.27286189391194593,-0.26981136376523984,-0.22124817258470994,-0.09752828150735589,0.05162040032923948,0.0829873236681335,0.5456261184359493,0.7767095485301219,-0.28313329007654936,0.4429475578693028,0.13807000873462355,0.9905301830865133,0,0,0,1,0.9999964,3.5972562e-06,0.0,0.0
57,0.26458443199339843,-0.2802652273089226,-0.2225549055276703,-0.09721668955365825,0.04466151336332591,0.06050077100962173,0.5505618810204851,0.7843375452516771,-0.2858255242135688,0.4450665177887837,0.12290678904052889,1.0,0,0,0,1,0.99998415,1.5881094e-05,0.0,0.0
58,0.2704669601564179,-0.29180729166517305,-0.2434626326150359,-0.07379536103405364,0.04336321355625248,0.07634002865591755,0.5505618810204851,0.7843375452516771,-0.2858255242135688,0.46645249022355373,0.11469055573279223,1.0,0,0,0,1,0.9999821,1.7928587e-05,0.0,0.0
59,0.2798281630481373,-0.3070510227199119,-0.25848783153938204,-0.03199010724628926,0.042740029648857245,0.09659350564626303,0.5483183525729689,0.7735686087035993,-0.28941516972959486,0.48928528513289005,0.11036476987237342,0.9913740710560531,0,0,0,1,0.99999833,1.648179e-06,0.0,0.0
60,0.25761816285720707,-0.319025691497552,-0.25565583352306864,-0.0009347758610928679,0.06205873077810984,0.09944976522182455,0.5415877672304201,0.7771582542196253,-0.27819752749201365,0.48322294516511194,0.11722804988469812,0.9872619337895306,0,0,0,1,1.0,8.474918e-09,0.0,0.0
61,0.24520196997938584,-0.319025691497552,-0.2469457671831316,0.039572178119598074,0.09436042997809674,0.06366862253888089,0.5415877672304201,0.7771582542196253,-0.27819752749201365,0.47210550702355597,0.12051365699873089,0.9872619337895306,0,0,0,1,1.0,7.9053387e-13,0.0,0.0
62,0.25195416682458033,-0.2926769603473481,-0.23126497186760736,0.0918157623562328,0.11082287153178778,0.024719628326678064,0.5460748241254526,0.774914725772109,-0.28268458438704613,0.4501379704612162,0.14602363883528288,0.9892427001852737,0,0,0,1,1.0,1.9177425e-17,0.0,0.0
63,0.25413056844971565,-0.2979038921191895,-0.21623977294326124,0.10988809567069492,0.13933353529512024,0.02690077200256142,0.5478696468834656,0.780299194046148,-0.28223587869754285,0.44731277013210985,0.17947946725742286,0.9943264420174249,0,0,0,1,1.0,2.1543955e-21,0.0,0.0
64,0.2571810985964217,-0.3020426230784632,-0.20360950777444312,0.08771313496588078,0.14790231402180487,-0.013917773931827146,0.5397929444724071,0.7776069599091284,-0.2808897616290331,0.4459021140115493,0.17251780478618173,0.9873945843533813,0,0,0,1,1.0,1.2082327e-24,0.0,0.0
65,0.26153836168608807,-0.3068324905895192,-0.19620617437746637,0.07031591755109684,0.12951838875364516,-0.04336321355625248,0.5483183525729689,0.7771582542196253,-0.2903125811086013,0.4483808142545444,0.15362196971923947,0.994439220303699,0,0,0,1,1.0,3.182147e-27,0.0,0.0
66,0.25239123108536565,-0.30639542632873384,-0.19163483899680303,0.08106583995366481,0.14218979487068178,-0.06839443383662817,0.5456261184359493,0.7753634314616121,-0.2921074038666143,0.44079859607502586,0.17739054867185888,0.9920801618074836,0,0,0,1,1.0,9.434897e-30,0.0,0.0
67,0.24847103225648462,-0.2989920929317571,-0.19381124062193836,0.10324080065847896,0.1640531636217983,-0.05951406315624593,0.5420364729199233,0.780299194046148,-0.28672293559257533,0.43439259029367094,0.20276594173959073,0.9924114128000168,0,0,0,1,1.0,5.097473e-32,0.0,0.0
68,0.2332273012017458,-0.28831969725768164,-0.19707584305964135,0.149460273790293,0.16306645576842252,-0.03230169919998688,0.5420364729199233,0.780299194046148,-0.28672293559257533,0.4199548901605801,0.22354516814500214,0.9924114128000168,0,0,0,1,1.0,3.3603127e-34,0.0,0.0
69,0.21623977294326124,-0.28266016106445063,-0.20774823873371684,0.21281730437547625,0.18555300842693426,-0.019630293082950227,0.5411390615409168,0.7789530769776382,-0.28672293559257533,0.41208704995145756,0.2830308682282068,0.9908629683533675,0,0,0,1,1.0,1.5647888e-36,0.0,0.0
70,0.21537010426108627,-0.289626430200642,-0.18357590920864825,0.2473001472513465,0.20928592890023653,-0.05001050856846844,0.5420364729199233,0.7744660200826057,-0.28672293559257533,0.40492945722846085,0.32780941693150534,0.9878315626709836,0,0,0,1,1.0,0.0,0.0,0.0
71,0.22952563450325741,-0.2900634944614274,-0.15178171415621022,0.26791714818767254,0.20300215783400116,-0.05286676814402997,0.5420364729199233,0.7744660200826057,-0.28672293559257533,0.39982063034371906,0.340271023668034,0.9878315626709836,0,0,0,1,1.0,0.0,0.0,0.0
72,0.23300876907135312,-0.2965971591762291,-0.15308844709917058,0.24984481487321042,0.20232704193432297,-0.06932920969772104,0.5420364729199233,0.7744660200826057,-0.28672293559257533,0.40706146208897753,0.3288847864057541,0.9878315626709836,0,0,0,1,1.0,0.0,0.0,0.0
73,0.24847103225648462,-0.3096644886058326,-0.14873564384889992,0.1675326071047551,0.16119690404623677,-0.06839443383662817,0.5433825899884331,0.780299194046148,-0.2921074038666143,0.42397198154244264,0.24234152535151474,0.9947151384062883,0,0,0,1,1.0,0.0,0.0,0.0
74,0.25173563469418764,-0.29594156278505107,-0.14307164781627316,0.07441854494144888,0.10194250085140553,-0.0785211723318009,0.5433825899884331,0.780299194046148,-0.2921074038666143,0.41403107944959533,0.1486471251478624,0.9947151384062883,0,0,0,1,1.0,0.0,0.0,0.0
75,0.25413056844971565,-0.29028202659182006,-0.15134910973482063,0.03230169919998688,0.07665162060961517,-0.06460339839997375,0.5420364729199233,0.7776069599091284,-0.2921074038666143,0.41443039678929317,0.1053207947311691,0.9918683670384327,0,0,0,1,1.0,0.0,0.0,0.0
76,0.2567440343356363,-0.2835298297466256,-0.158315378871012,-0.0006231839073952452,0.0215517767974189,-0.006958886965913573,0.5411390615409168,0.7767095485301219,-0.29435093231413056,0.41396910842024726,0.022655982632113773,0.9913383268616901,0,0,0,1,1.0,0.0,0.0,0.0
77,0.4544754737864557,-0.39393761382828574,-0.2994291571925425,0.10796661195622624,0.004725811297747277,0.30811251021466585,0.5415877672304201,0.7771582542196253,-0.2916586981771111,0.6718575891005814,0.32651560690482473,0.991139272641987,0,0,0,1,1.0,0.0,0.0,0.0
78,0.3521266194929503,-0.43487893948144624,-0.19294157193976338,0.33849272570018407,0.115600614821818,0.933841085231775,0.5442800013674396,0.7811966054251543,-0.2965944607616468,0.5918946680804422,1.0,0.9972347420033852,0,0,0,1,1.0,0.0,0.0,0.0
79,0.3608366858328874,-0.40025274641269487,-0.1794371782493745,0.1399567192025155,-0.07218546927328258,0.6694033805270594,0.5442800013674396,0.780299194046148,-0.2974918721406533,0.567981580545755,0.6876768942250662,0.9967993610780375,0,0,0,1,1.0,0.0,0.0,0.0
80,0.07774392034704718,-0.32621495260353184,0.17595404368127882,0.049387324661073186,-0.03230169919998688,0.273266143392815,0.5348571818878715,0.7829914281831675,-0.2956970493826403,0.3787085131428896,0.2795655428208761,0.9932696141819147,0,0,0,1,1.0,0.0,0.0,0.0
81,0.4357486081636212,-0.8111778884994651,-0.39001741499940473,-0.0459078811781164,-0.14660401421473146,0.14504605444624333,0.5348571818878715,0.7829914281831675,-0.2956970493826403,1.0,0.21127855653594127,0.9932696141819147,0,0,0,1,1.0,0.0,0.0,0.0
82,0.19119777473601765,-0.30900889221465455,-0.12151278417712526,-0.06777124992923293,-0.23686181680247614,0.03230169919998688,0.5379981217143941,0.7771582542196253,-0.2956970493826403,0.38315589678700546,0.2484750738861771,0.9903805714475993,0,0,0,1,1.0,0.0,0.0,0.0
83,0.25217269895497296,-0.3767360132788043,-0.159840643944365,-0.05162040032923948,-0.18082719712918702,0.07535332080254174,0.5411390615409168,0.7731199030140959,-0.2965944607616468,0.48069754014601257,0.2025864356404132,0.9891987374975018,0,0,0,1,1.0,0.0,0.0,0.0
84,0.19664323863825175,-0.30617689419834115,-0.12913464970449468,-0.0003115919536976226,-0.09119257844883755,0.11653539068291087,0.5411390615409168,0.7731199030140959,-0.2965944607616468,0.386119944582446,0.14797527068116356,0.9891987374975018,0,0,0,1,1.0,0.0,0.0,0.0
85,0.2639332954416161,-0.3379710892507792,-0.14677331451476153,0.04434992140962828,-0.007270478919611195,0.08075424799996721,0.5375494160248908,0.7767095485301219,-0.29435093231413056,0.45324126853568514,0.09241766043056311,0.9893834286480839,0,0,0,1,1.0,0.0,0.0,0.0
86,0.2778702935533946,-0.3135846874347137,-0.13174811559041538,-0.16592271534398406,-0.14218979487068178,0.1868513082340077,0.5330623591298583,0.7789530769776382,-0.2898638754190981,0.4392093147791747,0.2875094722331049,0.9873927491471112,0,0,0,1,1.0,0.0,0.0,0.0
87,0.2678534942704972,-0.3479878885336766,-0.14481544502001886,-0.17288160230989763,-0.191577119531755,0.21816629958061878,0.5348571818878715,0.774914725772109,-0.2916586981771111,0.462398721880673,0.33791474578774355,0.9857128554713105,0,0,0,1,1.0,1.7534833e-36,0.0,0.0
88,0.23148350399800005,-0.3604040814114978,-0.157445710188837,-0.17952889732211358,-0.20076908216583483,0.24034126028543293,0.5348571818878715,0.774914725772109,-0.2916586981771111,0.45636045657193725,0.36097475082374464,0.9857128554713105,0,0,0,1,1.0,1.0569868e-33,0.0,0.0
89,0.21558863639147893,-0.3673703505476892,-0.15374404349034865,-0.19760123063657567,-0.20648160131695792,0.23525192504170508,0.5344084761983682,0.7767095485301219,-0.2853768185240656,0.45285391186086926,0.3701680243771057,0.9850431822719143,0,0,0,1,1.0,3.1099802e-31,0.0,0.0
90,0.2253869035439837,-0.3527822158841284,-0.14307164781627316,-0.22481359459283473,-0.19220030343915023,0.22008778329508746,0.5388955330934007,0.7847862509411805,-0.2907612867981046,0.4424071027127491,0.36867430245772387,0.9954094539238776,0,0,0,1,1.0,1.4401168e-28,0.0,0.0
91,0.22887003811207934,-0.36018554928110513,-0.1502564490828572,-0.273266143392815,-0.20648160131695792,0.20803956108544605,0.5388955330934007,0.7847862509411805,-0.2907612867981046,0.45242913802549073,0.40073619223295825,0.9954094539238776,0,0,0,1,1.0,6.038634e-26,0.0,0.0
92,0.23213910038917812,-0.36867708349064954,-0.14394131649844813,-0.30463306673170903,-0.20897433694653894,0.222944042870649,0.5339597705088649,0.7888246021467096,-0.2916586981771111,0.45883598007133075,0.4314807354678336,0.9962038373912431,0,0,0,1,1.0,8.0970095e-24,0.0,0.0
93,0.16441197932502835,-0.2621894982378704,-0.1580968467406193,-0.2773687707831671,-0.19983430630474197,0.23717340875617376,0.5366520046458844,0.7834401338726706,-0.2898638754190981,0.3475186971508279,0.41607500619697974,0.992872037907456,0,0,0,1,1.0,2.2602594e-22,0.0,0.0
94,0.20731117447293146,-0.34189128807966024,-0.21623977294326124,-0.24891003901211756,-0.1900191597632669,0.24158762810022344,0.5366520046458844,0.7834401338726706,-0.2898638754190981,0.454562663646643,0.3955098869308361,0.992872037907456,0,0,0,1,1.0,9.851777e-21,0.0,0.0
95,0.2192903030899673,-0.37760568196097927,-0.2332273012017458,-0.2207109672024827,-0.17288160230989763,0.2542590342172601,0.5321649477508519,0.7870297793886968,-0.28762034697158184,0.49504470701111625,0.37848254375798107,0.992643374795851,0,0,0,1,1.0,1.53229e-19,0.0,0.0
