,aX,aY,aZ,gX,gY,gZ,mX,mY,mZ,a,g,m,isRoll,isPick,isDrop,isNone,isRoll_p,isGrasp_p,isDrop_p,isNone_p
623,-0.00805893,-0.421374546,-0.158533911,0.004414219,0.002233076,-0.007270479,0.510178369,0.792414248,-0.288069053,0.450282639,0.008793851,0.985487741,0,0,0,1,0.9999999,1.64E-07,2.48E-28,1.14E-18
624,-0.011979129,-0.427475606,-0.161579981,0.003479443,-0.009815147,-0.004414219,0.505242606,0.788375896,-0.288517758,0.457150942,0.011310569,0.979820975,0,0,0,1,0.9999999,1.73E-07,2.03E-28,1.15E-18
625,-0.007184801,-0.429652008,-0.162672642,0.001246368,0.002544668,0.015216074,0.505242606,0.791965542,-0.288517758,0.459472369,0.015477651,0.982711559,0,0,0,1,0.99999976,1.88E-07,2.10E-28,1.22E-18
626,-0.006970729,-0.422030142,-0.163323779,0.006647295,0.00155796,-0.000623184,0.507486135,0.795106482,-0.285376819,0.452584455,0.00685581,0.985482838,0,0,0,1,0.99999976,2.06E-07,2.40E-28,1.32E-18
627,-0.006752197,-0.425294745,-0.158315379,0.005089335,-0.012048222,0.012359814,0.505691312,0.794657776,-0.288069053,0.453855672,0.017995166,0.984981453,0,0,0,1,0.99999976,2.24E-07,2.95E-28,1.53E-18
628,-0.014374062,-0.423773939,-0.164193447,0.000623184,-0.009191963,-0.010126738,0.507934841,0.791068131,-0.284928113,0.4546982,0.013690558,0.982329181,0,0,0,1,0.99999976,2.59E-07,2.59E-28,1.52E-18
629,-0.001957869,-0.427257074,-0.163979375,0.006647295,0.000934776,0.005712519,0.507934841,0.791068131,-0.284928113,0.457647982,0.008814375,0.982329181,0,0,0,1,0.99999976,2.16E-07,2.61E-28,1.43E-18
630,-0.009365663,-0.425294745,-0.158533911,0.001246368,0.001921484,0.002544668,0.508832252,0.790619425,-0.286722936,0.453978344,0.003423575,0.982954413,0,0,0,1,0.99999976,2.33E-07,2.47E-28,1.44E-18
631,-0.006970729,-0.427475606,-0.16049178,0.015216074,-0.005089335,0.005089335,0.508832252,0.790619425,-0.286722936,0.456663549,0.016832456,0.982954413,0,0,0,1,0.99999976,2.14E-07,2.60E-28,1.40E-18
632,-0.010235331,-0.427257074,-0.162235578,0.007893663,-0.007270479,-0.014229366,0.502999078,0.789273308,-0.284479407,0.45713647,0.017822588,0.978207013,0,0,0,1,0.99999976,2.03E-07,2.34E-28,1.17E-18
633,-0.005878068,-0.423336875,-0.163979375,0.012359814,0.000623184,0.002544668,0.502999078,0.789273308,-0.284479407,0.454024115,0.012634425,0.978207013,0,0,0,1,0.9999999,1.79E-07,2.58E-28,1.23E-18
634,-0.009147131,-0.428782339,-0.157227178,-0.004414219,0.006024111,-0.003479443,0.501204255,0.793311659,-0.282684584,0.456791364,0.00823904,0.980030442,0,0,0,1,0.99999976,1.85E-07,2.46E-28,1.27E-18
635,-0.006970729,-0.427475606,-0.163323779,0.00285626,-0.00155796,0.01329459,0.501204255,0.793311659,-0.282684584,0.457666518,0.013686913,0.980030442,0,0,0,1,0.99999976,2.09E-07,3.23E-28,1.77E-18
636,-0.006533665,-0.42486214,-0.160710313,0.001921484,-0.001246368,-0.01329459,0.509280958,0.796003893,-0.287171641,0.45428882,0.013490428,0.987652187,0,0,0,1,0.99999976,2.07E-07,3.12E-28,1.72E-18
637,-0.005445464,-0.426382945,-0.16245411,0.012359814,0.000623184,-0.004725811,0.502550372,0.793311659,-0.285825524,0.45631503,0.013247138,0.98162951,0,0,0,1,0.99999976,1.91E-07,3.30E-28,1.76E-18
638,-0.005878068,-0.426601478,-0.163979375,0.014904482,0.004414219,-0.003791035,0.500755549,0.792862953,-0.287620347,0.457069588,0.016000027,0.980873716,0,0,0,1,0.9999999,1.66E-07,3.10E-28,1.56E-18
639,-0.012411733,-0.428782339,-0.159622112,0.005089335,-0.006335703,-0.000934776,0.505242606,0.796452599,-0.292107404,0.457698114,0.008180237,0.987387244,0,0,0,1,0.9999999,1.60E-07,2.85E-28,1.50E-18
640,-0.008928598,-0.42987054,-0.165067576,-0.000311592,-0.010126738,0.002544668,0.503447784,0.794657776,-0.284928113,0.460560208,0.010446208,0.982916416,0,0,0,1,0.9999999,1.74E-07,2.98E-28,1.56E-18
641,-0.008491534,-0.428126743,-0.165286108,0.006958887,-0.000934776,-0.008880371,0.507037429,0.792414248,-0.284928113,0.459003389,0.011320817,0.982950316,0,0,0,1,0.99999976,1.84E-07,2.95E-28,1.54E-18
642,-0.006315133,-0.424643608,-0.165067576,0.002233076,0.002544668,-0.001246368,0.502999078,0.792862953,-0.285376819,0.455641723,0.003607685,0.981366223,0,0,0,1,0.99999976,2.14E-07,3.20E-28,1.69E-18
643,-0.001525265,-0.427689678,-0.161579981,0.010749922,0.006958887,0.01615085,0.505242606,0.788375896,-0.285376819,0.45719676,0.020611572,0.978900697,0,0,0,1,0.99999976,2.04E-07,3.59E-28,1.74E-18
644,-0.010016799,-0.428126743,-0.159622112,-0.006647295,-0.000934776,0.005400927,0.505242606,0.788375896,-0.285376819,0.457025232,0.008615704,0.978900697,0,0,0,1,0.99999976,2.10E-07,3.08E-28,1.65E-18
645,-0.011105,-0.429214943,-0.159185048,0.000623184,-0.006958887,0.008257187,0.502999078,0.792862953,-0.286722936,0.457917753,0.01081645,0.981758512,0,0,0,1,0.99999976,2.18E-07,2.93E-28,1.62E-18
646,-0.005878068,-0.425513277,-0.165286108,-0.000934776,0.00155796,0.00155796,0.508832252,0.792862953,-0.286722936,0.456525572,0.002393383,0.984759852,0,0,0,1,0.99999976,2.44E-07,2.78E-28,1.58E-18
647,-0.008273002,-0.426601478,-0.160710313,0.006335703,-0.015527666,0.009815147,0.495371081,0.792862953,-0.274607882,0.45594415,0.019431589,0.974388865,0,0,0,1,0.99999976,2.95E-07,3.35E-28,2.06E-18
648,-0.00305053,-0.428126743,-0.161365909,0.003791035,-0.001246368,0.00155796,0.505691312,0.788824602,-0.288069053,0.457537725,0.004283996,0.980281457,0,0,0,1,0.99999976,2.73E-07,3.08E-28,1.84E-18
649,-0.010672396,-0.425513277,-0.155701913,0.003479443,0.002233076,-0.005400927,0.512421897,0.799144833,-0.291658698,0.453231215,0.006801703,0.993113015,0,0,0,1,0.99999976,2.39E-07,2.68E-28,1.58E-18
650,-0.0060966,-0.420067813,-0.157008646,0.000934776,-0.003167852,-0.004725811,0.509729663,0.79420907,-0.287620347,0.448492866,0.005765621,0.986568721,0,0,0,1,0.99999976,2.29E-07,2.56E-28,1.46E-18
651,-0.009798267,-0.424206544,-0.160277708,0.000623184,-0.005400927,-0.011425038,0.507486135,0.791965542,-0.287620347,0.453581461,0.012652663,0.983604118,0,0,0,1,0.99999976,2.53E-07,2.54E-28,1.52E-18
652,-0.008928598,-0.425513277,-0.160059176,0.006335703,0.00285626,0.003167852,0.507486135,0.791965542,-0.287620347,0.454708927,0.007637711,0.983604118,0,0,0,1,0.99999976,2.52E-07,2.87E-28,1.60E-18
653,-0.008710066,-0.427257074,-0.163760843,0.01043833,-0.008880371,-0.006024111,0.506588723,0.792862953,-0.290761287,0.457648431,0.014970292,0.984787248,0,0,0,1,0.99999976,2.33E-07,3.40E-28,1.66E-18
654,-0.006752197,-0.425950341,-0.167025445,0.002544668,0.006647295,-0.01043833,0.506588723,0.798696127,-0.28313329,0.45757708,0.012634105,0.987275087,0,0,0,1,0.99999976,2.09E-07,3.10E-28,1.36E-18
655,-0.009798267,-0.426382945,-0.158970975,0.001246368,-0.004102627,-0.014904482,0.506588723,0.798696127,-0.28313329,0.455159525,0.015508983,0.987275087,0,0,0,1,0.99999976,1.98E-07,2.63E-28,1.16E-18
656,-0.003920199,-0.422681279,-0.160277708,0.017397217,-0.001921484,0.010126738,0.505691312,0.787478485,-0.281787173,0.452066118,0.020221427,0.977368957,0,0,0,1,0.99999976,1.87E-07,3.03E-28,1.23E-18
657,-0.008928598,-0.426601478,-0.169857443,0.012048222,-0.003479443,0.003479443,0.499409432,0.796901305,-0.284928113,0.459260374,0.013014327,0.982672631,0,0,0,1,0.99999976,1.83E-07,3.10E-28,1.34E-18
658,-0.003920199,-0.42486214,-0.163323779,-0.000311592,0.007893663,0.011061514,0.499409432,0.796901305,-0.284928113,0.45518992,0.013592796,0.982672631,0,0,0,1,0.9999999,1.62E-07,2.91E-28,1.19E-18
659,-0.003701667,-0.422681279,-0.164849044,0.00285626,-0.001246368,0.008568779,0.505242606,0.796452599,-0.289863875,0.453705161,0.009117874,0.986725848,0,0,0,1,0.9999999,1.62E-07,3.01E-28,1.29E-18
660,-0.011979129,-0.422030142,-0.157227178,0.004102627,-0.008257187,0.00285626,0.507037429,0.796003893,-0.287171641,0.450525611,0.009652508,0.986497189,0,0,0,1,0.99999976,1.93E-07,3.03E-28,1.51E-18
661,-0.010016799,-0.428345275,-0.163323779,0.009191963,0.004725811,-0.004725811,0.504793901,0.792414248,-0.288069053,0.45853535,0.011364804,0.982711047,0,0,0,1,0.99999976,1.79E-07,2.61E-28,1.43E-18
662,-0.008273002,-0.42987054,-0.166374309,0.007270479,-0.000311592,-0.004414219,0.507934841,0.796901305,-0.28941517,0.461017932,0.008511303,0.988337307,0,0,0,1,0.9999999,1.67E-07,2.56E-28,1.33E-18
663,-0.003920199,-0.427689678,-0.15744571,0.005400927,0,-0.016774034,0.51107578,0.795106482,-0.290761287,0.455766366,0.017622095,0.988905909,0,0,0,1,0.9999999,1.36E-07,1.87E-28,8.70E-19
664,-0.006315133,-0.426168873,-0.164630511,0.006024111,0.006958887,-0.013606182,0.503447784,0.792414248,-0.290312581,0.456905893,0.016426936,0.982680724,0,0,0,1,0.9999999,1.27E-07,1.69E-28,7.19E-19
665,-0.003264602,-0.430089072,-0.161798513,0.003791035,0.004414219,-0.000623184,0.503447784,0.792414248,-0.290312581,0.459528047,0.005851977,0.982680724,0,0,0,1,0.9999999,1.29E-07,1.81E-28,7.13E-19
666,-0.005878068,-0.426601478,-0.161579981,0.008257187,-0.005400927,-0.005400927,0.505242606,0.797798716,-0.286722936,0.456214273,0.011248163,0.986895599,0,0,0,1,0.9999999,1.32E-07,2.07E-28,7.91E-19
667,-0.004138731,-0.422681279,-0.164849044,0.003167852,-0.003479443,0.003791035,0.503447784,0.796901305,-0.285825524,0.453708937,0.006042662,0.984991163,0,0,0,1,0.9999999,1.54E-07,2.42E-28,9.86E-19
668,-0.005226932,-0.430303144,-0.160059176,0.010126738,-0.006647295,-0.010126738,0.507486135,0.797798716,-0.287620347,0.459137296,0.015788863,0.988306851,0,0,0,1,0.9999999,1.45E-07,2.28E-28,9.68E-19
669,-0.009365663,-0.427257074,-0.158096847,0.003479443,0.006647295,0.004414219,0.503447784,0.788824602,-0.285825524,0.455665377,0.008705078,0.978468269,0,0,0,1,0.9999999,1.56E-07,2.31E-28,1.02E-18
670,-0.009798267,-0.427475606,-0.158752443,-0.000934776,0.011425038,0.008880371,0.503447784,0.788824602,-0.285825524,0.456107156,0.014500562,0.978468269,0,0,0,1,0.9999999,1.63E-07,2.22E-28,1.08E-18
671,-0.006315133,-0.427689678,-0.160928845,-0.006647295,0.000623184,-0.00155796,0.505691312,0.792414248,-0.287171641,0.457008135,0.00685581,0.982909759,0,0,0,1,0.99999976,1.80E-07,1.98E-28,1.02E-18
672,-0.006533665,-0.42486214,-0.16049178,0.009815147,0.004414219,-0.008257187,0.505691312,0.792414248,-0.287171641,0.454211557,0.013564791,0.982909759,0,0,0,1,0.99999976,1.81E-07,1.94E-28,1.01E-18
673,-0.004789868,-0.428345275,-0.160059176,0.004102627,-0.002544668,-0.003167852,0.504793901,0.791068131,-0.282684584,0.457298105,0.005774268,0.980059306,0,0,0,1,0.9999999,1.76E-07,2.13E-28,1.07E-18
674,-0.005663996,-0.42181161,-0.15744571,-0.003791035,0.005712519,0.010749922,0.502550372,0.790170719,-0.283581996,0.450273547,0.012750124,0.978440285,0,0,0,1,0.99999976,1.94E-07,2.32E-28,1.26E-18
675,-0.0050084,-0.426168873,-0.166592841,0.00285626,-0.006335703,-0.003479443,0.507037429,0.788824602,-0.28941517,0.457600445,0.007772122,0.981372686,0,0,0,1,0.99999976,2.14E-07,2.52E-28,1.47E-18
676,-0.007403333,-0.425950341,-0.161798513,0.002233076,-0.014540958,-0.004414219,0.511524486,0.794657776,-0.287171641,0.455705235,0.015359408,0.98772761,0,0,0,1,0.99999976,2.51E-07,2.73E-28,1.71E-18
677,-0.005663996,-0.425950341,-0.160928845,0.007893663,-0.014904482,0.010749922,0.511524486,0.794657776,-0.287171641,0.455372229,0.020000358,0.98772761,0,0,0,1,0.99999976,2.60E-07,3.18E-28,2.09E-18
678,-0.002613466,-0.428345275,-0.161579981,0.009815147,-0.011425038,-0.002233076,0.505691312,0.792414248,-0.284928113,0.457815022,0.015226793,0.982256622,0,0,0,1,0.99999976,2.49E-07,3.07E-28,1.87E-18
679,-0.008491534,-0.422899811,-0.161798513,0.007582071,0.005089335,0.003791035,0.504345195,0.792862953,-0.287620347,0.452874282,0.00988742,0.982711149,0,0,0,1,0.99999976,2.33E-07,2.58E-28,1.58E-18
680,-0.010672396,-0.42682001,-0.15940358,-0.004102627,0.000311592,0.009191963,0.504345195,0.792862953,-0.287620347,0.455739752,0.01007079,0.982711149,0,0,0,1,0.99999976,2.54E-07,2.41E-28,1.58E-18
681,-0.003920199,-0.428563807,-0.162235578,-0.006335703,-0.006335703,0.022798145,0.509729663,0.792862953,-0.287620347,0.458260502,0.024495666,0.985485391,0,0,0,1,0.99999976,2.88E-07,2.59E-28,1.77E-18
682,-0.011105,-0.428345275,-0.165286108,0.000623184,0.008257187,-0.000311592,0.506588723,0.792862953,-0.282235879,0.459262989,0.00828653,0.982303868,0,0,0,1,0.99999976,2.90E-07,2.34E-28,1.72E-18
683,-0.007403333,-0.425950341,-0.16245411,0.007893663,0.007893663,0.017085625,0.506588723,0.792862953,-0.282235879,0.455938417,0.020409273,0.982303868,0,0,0,1,0.99999976,2.72E-07,2.65E-28,1.78E-18
684,-0.008491534,-0.429433476,-0.160277708,0.007582071,0.005089335,0.00285626,0.506588723,0.795106482,-0.288517758,0.458447554,0.009568038,0.985935571,0,0,0,1,0.99999976,2.25E-07,2.37E-28,1.47E-18
685,-0.004571335,-0.426601478,-0.162672642,0.005089335,-0.002544668,0.001246368,0.504345195,0.797798716,-0.287620347,0.456587457,0.005824955,0.98669769,0,0,0,1,0.99999976,1.82E-07,2.19E-28,1.18E-18
686,-0.0050084,-0.42987054,-0.15940358,0.000311592,-0.001921484,0.000623184,0.500755549,0.791965542,-0.285376819,0.458501108,0.002043905,0.979492454,0,0,0,1,0.9999999,1.57E-07,1.88E-28,9.81E-19
687,-0.007184801,-0.423773939,-0.158315379,-0.006024111,0.002544668,-0.007270479,0.500306844,0.791068131,-0.285825524,0.452437545,0.009778809,0.97866846,0,0,0,1,0.99999976,1.88E-07,1.63E-28,9.30E-19
688,-0.003483135,-0.425513277,-0.157664242,-0.003167852,-0.019007109,0.003479443,0.506588723,0.791965542,-0.282235879,0.453796975,0.019580909,0.981579669,0,0,0,1,0.99999976,2.51E-07,2.04E-28,1.35E-18
689,-0.007621866,-0.430521676,-0.16049178,0.006958887,0.003479443,-0.004725811,0.506588723,0.791965542,-0.282235879,0.459526515,0.009103072,0.981579669,0,0,0,1,0.99999976,2.72E-07,2.32E-28,1.51E-18
690,-0.006533665,-0.425950341,-0.157008646,0.007582071,-0.006647295,-0.006024111,0.506588723,0.791965542,-0.282235879,0.454013322,0.011745818,0.981579669,0,0,0,1,0.99999976,2.43E-07,2.43E-28,1.56E-18
691,-0.007840398,-0.424425076,-0.167025445,0.011061514,-0.001921484,0.003479443,0.508832252,0.789273308,-0.286722936,0.456174984,0.011753966,0.981872016,0,0,0,1,0.99999976,2.29E-07,2.80E-28,1.77E-18
692,-0.003920199,-0.423555407,-0.16049178,-0.00155796,0.003791035,-0.003167852,0.508832252,0.789273308,-0.286722936,0.452959339,0.0051802,0.981872016,0,0,0,1,0.99999976,2.07E-07,2.36E-28,1.53E-18
693,-0.008491534,-0.423988012,-0.159622112,0.006647295,-0.00285626,0.012048222,0.504793901,0.796901305,-0.288069053,0.453119365,0.014053626,0.986332779,0,0,0,1,0.99999976,2.17E-07,2.80E-28,1.82E-18
694,-0.006970729,-0.425950341,-0.160928845,0.004414219,-0.005712519,0.007893663,0.505242606,0.797798716,-0.285376819,0.455390357,0.010697108,0.986505353,0,0,0,1,0.99999976,2.41E-07,3.06E-28,1.95E-18
695,-0.002394934,-0.424206544,-0.164411979,0.019941885,0.004414219,0.00155796,0.505242606,0.797798716,-0.285376819,0.454959588,0.020483929,0.986505353,0,0,0,1,0.99999976,1.93E-07,3.20E-28,1.67E-18
696,-0.007184801,-0.423118343,-0.162886714,0.001246368,0.003167852,-0.007582071,0.507037429,0.794657776,-0.284928113,0.453445515,0.008311228,0.984759852,0,0,0,1,0.9999999,1.71E-07,2.62E-28,1.40E-18
697,-0.009147131,-0.423336875,-0.161798513,0.002544668,-0.000311592,-0.001246368,0.504345195,0.79420907,-0.284479407,0.4532952,0.002850589,0.982883847,0,0,0,1,0.9999999,1.77E-07,2.49E-28,1.40E-18
698,-0.005878068,-0.427689678,-0.162017046,0.005712519,-0.003479443,0.004725811,0.502101667,0.795106482,-0.286722936,0.457386637,0.008189792,0.98311263,0,0,0,1,0.99999976,1.88E-07,2.62E-28,1.51E-18
699,-0.011760596,-0.424206544,-0.15744571,0.01173663,-0.004102627,0.009191963,0.505691312,0.796901305,-0.283581996,0.452635234,0.01546196,0.985491827,0,0,0,1,0.99999976,2.10E-07,3.13E-28,1.67E-18
700,-0.005878068,-0.418979612,-0.164849044,0.007270479,-0.004725811,0.005400927,0.502999078,0.791965542,-0.284479407,0.450281772,0.010215829,0.980380551,0,0,0,1,0.99999976,2.34E-07,3.44E-28,1.76E-18
701,-0.009147131,-0.421374546,-0.163105246,0.015839258,0.002544668,-0.01043833,0.502999078,0.791965542,-0.284479407,0.45193307,0.019139388,0.980380551,0,0,0,1,0.99999976,2.13E-07,3.03E-28,1.51E-18
702,-0.006752197,-0.427475606,-0.160277708,0.010126738,-0.007893663,0,0.506588723,0.792862953,-0.28313329,0.456585074,0.012839811,0.982562088,0,0,0,1,0.99999976,1.87E-07,3.13E-28,1.44E-18
703,-0.011979129,-0.428782339,-0.155050776,-0.00155796,0.002233076,-0.000934776,0.506588723,0.792862953,-0.28313329,0.456112417,0.002878832,0.982562088,0,0,0,1,0.99999976,1.84E-07,2.71E-28,1.28E-18
704,-0.009365663,-0.424643608,-0.16245411,0.001921484,-0.002544668,0.001246368,0.504345195,0.787029779,-0.286722936,0.454754051,0.003423575,0.977747407,0,0,0,1,0.99999976,2.01E-07,2.86E-28,1.39E-18
705,-0.001743797,-0.426168873,-0.162672642,0.003167852,0.003479443,-0.015216074,0.502101667,0.79420907,-0.278646233,0.456163718,0.015927043,0.980060128,0,0,0,1,0.99999976,1.92E-07,2.64E-28,1.32E-18
706,-0.010672396,-0.42486214,-0.163760843,0.005089335,0.003479443,0.01043833,0.505691312,0.799144833,-0.283581996,0.455455104,0.012122978,0.9873069,0,0,0,1,0.99999976,2.28E-07,3.35E-28,1.94E-18
707,-0.007840398,-0.427908211,-0.166592841,0.000934776,-0.007582071,0,0.502999078,0.799144833,-0.283581996,0.459260365,0.007639477,0.985930669,0,0,0,1,0.99999976,2.45E-07,3.75E-28,2.31E-18
708,-0.010672396,-0.425950341,-0.159622112,-0.000934776,-0.00155796,0.008880371,0.510178369,0.788824602,-0.278197527,0.455001991,0.009064327,0.979755115,0,0,0,1,0.99999976,2.68E-07,3.73E-28,2.22E-18
709,-0.006315133,-0.430740209,-0.167895114,0.005089335,-0.006335703,0.008568779,0.503447784,0.788824602,-0.284479407,0.462348113,0.011809591,0.978075895,0,0,0,1,0.99999976,2.73E-07,4.19E-28,2.35E-18
710,-0.010235331,-0.428782339,-0.161147377,0.004414219,-0.006024111,0.00285626,0.502999078,0.787029779,-0.282235879,0.458178495,0.007995841,0.9757464,0,0,0,1,0.99999976,2.66E-07,4.00E-28,2.19E-18
711,-0.009147131,-0.421374546,-0.161579981,0.014229366,0.006958887,-0.002233076,0.504793901,0.792414248,-0.283581996,0.451384834,0.015996487,0.9814051,0,0,0,1,0.99999976,2.18E-07,3.41E-28,1.69E-18
712,-0.013285862,-0.422030142,-0.157878315,0.002544668,-0.000934776,0.006024111,0.507037429,0.791068131,-0.284928113,0.450789882,0.006605986,0.981865455,0,0,0,1,0.99999976,2.22E-07,3.29E-28,1.75E-18
713,-0.008491534,-0.430089072,-0.160277708,0.006335703,-0.006647295,-0.001246368,0.507037429,0.791068131,-0.284928113,0.459061717,0.009267205,0.981865455,0,0,0,1,0.99999976,2.00E-07,3.21E-28,1.58E-18
714,-0.007184801,-0.430740209,-0.156790114,0.009503555,-0.003791035,0.002544668,0.509729663,0.792862953,-0.285376819,0.458445077,0.010543473,0.984832941,0,0,0,1,0.9999999,1.60E-07,2.72E-28,1.19E-18
715,-0.004789868,-0.427475606,-0.163542311,0.011061514,-0.008568779,-0.003791035,0.505691312,0.791068131,-0.282684584,0.457716532,0.014496655,0.980521833,0,0,0,1,0.9999999,1.49E-07,2.49E-28,1.09E-18
716,-0.008273002,-0.426168873,-0.163979375,-0.001246368,0.001246368,0.009503555,0.505691312,0.791068131,-0.282684584,0.456702952,0.009665631,0.980521833,0,0,0,1,0.9999999,1.69E-07,2.56E-28,1.31E-18
717,-0.005663996,-0.422467206,-0.160059176,0.001921484,-0.014904482,0.006335703,0.506588723,0.796452599,-0.284479407,0.451806995,0.016308795,0.985848574,0,0,0,1,0.99999976,2.01E-07,2.91E-28,1.71E-18
718,-0.010453864,-0.427257074,-0.163105246,0.003167852,-0.004414219,-0.012671406,0.513319309,0.789273308,-0.288517758,0.457450775,0.013787137,0.984729183,0,0,0,1,0.99999976,2.38E-07,2.74E-28,1.80E-18
719,-0.002613466,-0.419635208,-0.161365909,0.008880371,0.017397217,0.005400927,0.512421897,0.791068131,-0.290312581,0.44959926,0.020265591,0.986228362,0,0,0,1,0.99999976,2.34E-07,2.80E-28,1.68E-18
720,-0.006533665,-0.425294745,-0.165286108,0.010749922,-0.003479443,-0.008880371,0.507037429,0.796003893,-0.287171641,0.456330808,0.014371094,0.986497189,0,0,0,1,0.99999976,2.13E-07,2.89E-28,1.63E-18
721,-0.00305053,-0.427689678,-0.163760843,0.000311592,-0.002544668,0.009815147,0.502101667,0.791965542,-0.285376819,0.457979673,0.010144433,0.980181326,0,0,0,1,0.99999976,1.88E-07,2.96E-28,1.47E-18
722,-0.007184801,-0.423555407,-0.159840644,0.004102627,-0.00155796,-0.00285626,0.508832252,0.79420907,-0.284479407,0.452769075,0.005236125,0.985193809,0,0,0,1,0.9999999,1.73E-07,2.70E-28,1.30E-18
723,-0.011979129,-0.428782339,-0.163542311,0.004102627,-0.000311592,-0.008880371,0.508832252,0.79420907,-0.284479407,0.459068493,0.009787217,0.985193809,0,0,0,1,0.99999976,1.94E-07,2.72E-28,1.43E-18
724,-0.008491534,-0.42682001,-0.161147377,0.010749922,0.002544668,0.014540958,0.502550372,0.794657776,-0.281787173,0.456306809,0.018261315,0.981550747,0,0,0,1,0.99999976,1.93E-07,3.32E-28,1.57E-18
725,-0.009798267,-0.424206544,-0.165937244,0.005089335,0.007582071,0.005400927,0.505691312,0.792414248,-0.284928113,0.455612079,0.01060939,0.982256622,0,0,0,1,0.99999976,1.93E-07,3.49E-28,1.55E-18
726,-0.0050084,-0.428126743,-0.161147377,0.000623184,-0.000311592,0.006335703,0.505691312,0.792414248,-0.284928113,0.457477944,0.006373898,0.982256622,0,0,0,1,0.9999999,1.76E-07,3.50E-28,1.47E-18
727,-0.006970729,-0.432046941,-0.16245411,0.012671406,-0.014904482,0.006335703,0.505691312,0.792414248,-0.284928113,0.461632417,0.020563298,0.982256622,0,0,0,1,0.9999999,1.46E-07,3.62E-28,1.37E-18
728,-0.004357263,-0.42987054,-0.166155777,0.011425038,-0.005712519,-0.017397217,0.507037429,0.793311659,-0.28941517,0.460885462,0.021583038,0.984982986,0,0,0,1,0.9999999,1.32E-07,2.95E-28,1.04E-18
729,-0.0050084,-0.424425076,-0.15744571,-0.000623184,-0.014540958,-0.001921484,0.507486135,0.800042244,-0.289863875,0.452715011,0.014680596,0.990772848,0,0,0,1,0.9999999,1.43E-07,2.88E-28,1.02E-18
730,-0.008928598,-0.426382945,-0.159840644,0.000623184,-0.020253477,-0.00285626,0.507934841,0.796901305,-0.28941517,0.455446119,0.02046338,0.988337307,0,0,0,1,0.99999976,1.91E-07,3.22E-28,1.36E-18
731,-0.008928598,-0.427038542,-0.163760843,0.009503555,0,-0.005089335,0.503447784,0.794657776,-0.285825524,0.457448631,0.010780486,0.983176933,0,0,0,1,0.99999976,2.22E-07,3.45E-28,1.67E-18
732,-0.006970729,-0.425294745,-0.165937244,-0.004414219,0.003791035,-0.008568779,0.504793901,0.793311659,-0.282684584,0.456573521,0.010357666,0.981871094,0,0,0,1,0.99999976,2.52E-07,3.30E-28,1.72E-18
733,-0.00305053,-0.42486214,-0.162235578,0.014904482,0.002544668,-0.012048222,0.504793901,0.793311659,-0.282684584,0.454793938,0.019333354,0.981871094,0,0,0,1,0.99999976,2.00E-07,3.05E-28,1.43E-18
734,-0.005445464,-0.421374546,-0.161579981,0.005712519,0.00155796,0.001246368,0.504345195,0.791965542,-0.28313329,0.451324995,0.006050913,0.980682393,0,0,0,1,0.9999999,1.77E-07,2.85E-28,1.25E-18
735,-0.007621866,-0.42682001,-0.166155777,0.016462442,-0.002544668,-0.002544668,0.507934841,0.792414248,-0.287171641,0.458084223,0.016851191,0.984065899,0,0,0,1,0.9999999,1.51E-07,2.65E-28,1.10E-18
736,-0.012848797,-0.42987054,-0.158533911,0.001921484,0.007893663,-0.001246368,0.507934841,0.792414248,-0.287171641,0.458352237,0.008219212,0.984065899,0,0,0,1,0.9999999,1.40E-07,2.28E-28,9.27E-19
737,-0.005445464,-0.425513277,-0.164630511,-0.00285626,-0.015527666,0.016774034,0.505242606,0.790619425,-0.292107404,0.456283253,0.023035512,0.9826881,0,0,0,1,0.9999999,1.60E-07,2.68E-28,1.08E-18
738,-0.010672396,-0.427908211,-0.161147377,-0.00155796,-0.001921484,-0.000934776,0.502550372,0.798247422,-0.288069053,0.457370543,0.002644455,0.986275622,0,0,0,1,0.99999976,1.87E-07,2.45E-28,1.12E-18
739,-0.009365663,-0.420723409,-0.15940358,0.005400927,0.000623184,0.010126738,0.502550372,0.798247422,-0.288069053,0.450006004,0.011493877,0.986275622,0,0,0,1,0.99999976,2.19E-07,2.80E-28,1.43E-18
740,-0.003920199,-0.431177273,-0.158533911,0.008880371,-0.01329459,0.000934776,0.507037429,0.790170719,-0.284928113,0.459415073,0.016015021,0.981142574,0,0,0,1,0.99999976,2.01E-07,2.94E-28,1.39E-18
741,-0.005445464,-0.425950341,-0.156790114,-0.000934776,0.012982998,-0.000311592,0.502999078,0.795106482,-0.28313329,0.453923436,0.013020335,0.982530839,0,0,0,1,0.9999999,1.78E-07,2.36E-28,1.03E-18
742,-0.010235331,-0.428126743,-0.163760843,0.008257187,0.000311592,0.014229366,0.509280958,0.792414248,-0.28941517,0.458491966,0.016454576,0.985417969,0,0,0,1,0.9999999,1.76E-07,2.66E-28,1.10E-18
743,-0.006752197,-0.423118343,-0.153744043,0.006335703,-0.000311592,0.004414219,0.509729663,0.795106482,-0.288517758,0.450235444,0.007728102,0.987553109,0,0,0,1,0.9999999,1.66E-07,2.72E-28,1.10E-18
744,-0.007840398,-0.432698078,-0.159185048,0.008880371,0.00155796,0.001246368,0.505691312,0.796003893,-0.287171641,0.461117098,0.009101739,0.985805992,0,0,0,1,0.9999999,1.42E-07,2.38E-28,9.26E-19
